threshold,fpr,tpr
0.940128440098896,0.06444444444444444,0.45555555555555555
0.9393692084187114,0.065,0.45555555555555555
0.9384453208633369,0.065,0.4588888888888889
0.9383998972011878,0.06555555555555556,0.4588888888888889
0.93725791370041,0.06555555555555556,0.46055555555555555
0.9371880973419423,0.0661111111111111,0.46055555555555555
0.9368223758312502,0.0661111111111111,0.46166666666666667
0.9365063135131971,0.06666666666666667,0.46166666666666667
0.9349265712465771,0.06666666666666667,0.46444444444444444
0.934870283987733,0.06722222222222222,0.46444444444444444
0.9348449555803917,0.06722222222222222,0.465
0.9344910513654247,0.06777777777777778,0.465
0.9335461084574325,0.06777777777777778,0.4666666666666667
0.9329257106537236,0.06833333333333333,0.4666666666666667
0.9314769798146556,0.06833333333333333,0.4683333333333333
0.9310355071432711,0.06888888888888889,0.4683333333333333
0.9300630739370667,0.06888888888888889,0.4688888888888889
0.9300525495915203,0.06944444444444445,0.4688888888888889
0.9271645047409446,0.06944444444444445,0.475
0.9269769477546683,0.07,0.475
0.9257399080834111,0.07,0.4777777777777778
0.9257348570195449,0.07055555555555555,0.4777777777777778
0.9242726655110423,0.07055555555555555,0.4811111111111111
0.9240423708723317,0.07111111111111111,0.4811111111111111
0.9213240797602849,0.07111111111111111,0.485
0.9211817540348028,0.07166666666666667,0.485
0.9210980785274419,0.07166666666666667,0.4861111111111111
0.9210527472664066,0.07222222222222222,0.4861111111111111
0.9179551214115805,0.07222222222222222,0.49277777777777776
0.9178174595042239,0.07277777777777777,0.49277777777777776
0.9173310395816896,0.07277777777777777,0.49333333333333335
0.9164457598037967,0.07333333333333333,0.49333333333333335
0.9162572580974407,0.07333333333333333,0.4938888888888889
0.9160304283636124,0.07444444444444444,0.4938888888888889
0.9116067908039911,0.07444444444444444,0.49833333333333335
0.9114692987850321,0.07555555555555556,0.49833333333333335
0.9113586779412908,0.07555555555555556,0.49944444444444447
0.9104081948027896,0.07611111111111112,0.49944444444444447
0.9100417215786609,0.07611111111111112,0.5
0.909411828771858,0.07722222222222222,0.5
0.9058997008061687,0.07722222222222222,0.5038888888888889
0.9058375880349001,0.07777777777777778,0.5038888888888889
0.9051183373564274,0.07777777777777778,0.5072222222222222
0.9049794301210385,0.07833333333333334,0.5072222222222222
0.9048832089118886,0.07833333333333334,0.5077777777777778
0.9043470890889422,0.07888888888888888,0.5077777777777778
0.9038336429739867,0.07888888888888888,0.5088888888888888
0.9037639954124982,0.07944444444444444,0.5088888888888888
0.9033435240874975,0.07944444444444444,0.5094444444444445
0.9031736930010835,0.08,0.5094444444444445
0.9028599556895226,0.08,0.51
0.902655887341564,0.08055555555555556,0.51
0.9010775885381112,0.08055555555555556,0.5127777777777778
0.9007925640042909,0.08166666666666667,0.5127777777777778
0.8991411678544585,0.08166666666666667,0.5155555555555555
0.8989577614495178,0.08222222222222222,0.5155555555555555
0.8986921317679278,0.08222222222222222,0.5166666666666667
0.8985717770318016,0.08277777777777778,0.5166666666666667
0.8956578184865545,0.08277777777777778,0.5194444444444445
0.8951161300454256,0.08333333333333333,0.5194444444444445
0.8943683359558119,0.08333333333333333,0.5222222222222223
0.8941507708204548,0.08388888888888889,0.5222222222222223
0.8894134261756171,0.08388888888888889,0.5288888888888889
0.8885705500536539,0.08444444444444445,0.5288888888888889
0.882429344000478,0.08444444444444445,0.5372222222222223
0.8789478953542942,0.08611111111111111,0.5372222222222223
0.8763896677266859,0.08611111111111111,0.54
0.8762537632406953,0.08666666666666667,0.54
0.8762245000635387,0.08666666666666667,0.5405555555555556
0.8761285152747994,0.08722222222222223,0.5405555555555556
0.8758189783724324,0.08722222222222223,0.5416666666666666
0.8755408766882493,0.08777777777777777,0.5416666666666666
0.8750399453618125,0.08777777777777777,0.5422222222222223
0.8743456637355834,0.08833333333333333,0.5422222222222223
0.8741847198032275,0.08833333333333333,0.5427777777777778
0.8727541776563926,0.08944444444444444,0.5427777777777778
0.8702277637386842,0.08944444444444444,0.5438888888888889
0.8693508608195346,0.09,0.5438888888888889
0.8692705365886889,0.09,0.5444444444444444
0.8687437842069876,0.09111111111111111,0.5444444444444444
0.8658765805333783,0.09111111111111111,0.5483333333333333
0.8658368677946444,0.09166666666666666,0.5483333333333333
0.8656080034733379,0.09166666666666666,0.5488888888888889
0.8655539966514949,0.09222222222222222,0.5488888888888889
0.8636817794985578,0.09222222222222222,0.55
0.8629985085387062,0.09277777777777778,0.55
0.860717737024498,0.09277777777777778,0.555
0.8605864862555201,0.09333333333333334,0.555
0.8601528985467779,0.09333333333333334,0.5555555555555556
0.8594402799162164,0.095,0.5555555555555556
0.8565177748017738,0.095,0.5594444444444444
0.8564766112541459,0.09555555555555556,0.5594444444444444
0.8555683895033831,0.09555555555555556,0.5605555555555556
0.8546517759232697,0.0961111111111111,0.5605555555555556
0.854182239852092,0.0961111111111111,0.5616666666666666
0.8532115672298284,0.09722222222222222,0.5616666666666666
0.8521245932553849,0.09722222222222222,0.5627777777777778
0.8521205677041301,0.09777777777777778,0.5627777777777778
0.8517274452284997,0.09777777777777778,0.5633333333333334
0.8514522620015844,0.09833333333333333,0.5633333333333334
0.8503845069985768,0.09833333333333333,0.5655555555555556
0.8489130368949072,0.1,0.5655555555555556
0.8483284164583241,0.1,0.5666666666666667
0.8478962469136322,0.10055555555555555,0.5666666666666667
0.8466283388549876,0.10055555555555555,0.5672222222222222
0.8462911013107992,0.10111111111111111,0.5672222222222222
0.8451651296270591,0.10111111111111111,0.5683333333333334
0.843168025130611,0.10388888888888889,0.5683333333333334
0.84311901821343,0.10388888888888889,0.5688888888888889
0.84021104909681,0.10611111111111111,0.5688888888888889
0.8380680083114115,0.10611111111111111,0.5716666666666667
0.837349300613636,0.10777777777777778,0.5716666666666667
0.8371778172952316,0.10777777777777778,0.5722222222222222
0.8369845940143634,0.10833333333333334,0.5722222222222222
0.8367246998133601,0.10833333333333334,0.5727777777777778
0.8366745557427239,0.10888888888888888,0.5727777777777778
0.834891059302441,0.10888888888888888,0.575
0.8342177874504035,0.11,0.575
0.8284374644254621,0.11,0.5788888888888889
0.8283122929910475,0.11055555555555556,0.5788888888888889
0.8231097601021773,0.11055555555555556,0.5827777777777777
0.8220015926187727,0.1111111111111111,0.5827777777777777
0.8216213908397784,0.1111111111111111,0.5833333333333334
0.8211798056920852,0.11222222222222222,0.5833333333333334
0.8206189592295658,0.11222222222222222,0.585
0.8206172196236384,0.11277777777777778,0.585
0.8205477150744844,0.11277777777777778,0.5855555555555556
0.8201652404428796,0.11388888888888889,0.5855555555555556
0.8192832237205638,0.11388888888888889,0.5861111111111111
0.8189508376613219,0.11444444444444445,0.5861111111111111
0.8183509602759201,0.11444444444444445,0.5866666666666667
0.8174821548081526,0.11555555555555555,0.5866666666666667
0.8173013522713233,0.11555555555555555,0.5877777777777777
0.813122566945871,0.11888888888888889,0.5877777777777777
